customer_id,order_date,order_amount,category,true_segment
168,2025-08-24,148.99,home_goods,champion
168,2025-10-30,131.28,sports,champion
168,2025-11-12,136.82,home_goods,champion
168,2025-11-25,155.15,grocery,champion
168,2025-11-30,83.93,electronics,champion
168,2025-12-02,137.04,apparel,champion
168,2025-12-07,129.97,books,champion
168,2025-12-23,115.85,electronics,champion
168,2026-02-24,147.03,home_goods,champion
168,2026-02-28,119.37,apparel,champion
168,2026-03-06,124.29,grocery,champion
168,2026-05-08,137.15,home_goods,champion
168,2026-05-30,179.88,beauty,champion
169,2025-12-19,87.56,home_goods,champion
169,2025-12-25,104.67,home_goods,champion
169,2026-01-01,105.62,apparel,champion
169,2026-01-05,102.53,apparel,champion
169,2026-01-08,110.1,electronics,champion
169,2026-01-19,95.24,grocery,champion
169,2026-01-25,82.16,books,champion
169,2026-01-27,76.98,electronics,champion
169,2026-02-04,95.54,grocery,champion
169,2026-02-06,113.57,beauty,champion
169,2026-02-18,72.94,grocery,champion
169,2026-02-19,92.55,books,champion
169,2026-02-20,116.2,grocery,champion
169,2026-02-27,80.28,sports,champion
169,2026-03-06,99.89,beauty,champion
169,2026-03-16,104.94,home_goods,champion
169,2026-03-17,89.53,grocery,champion
169,2026-04-16,123.22,sports,champion
169,2026-04-22,92.26,electronics,champion
169,2026-04-28,86.96,home_goods,champion
169,2026-04-30,83.86,books,champion
169,2026-05-01,88.26,sports,champion
169,2026-05-11,99.33,sports,champion
169,2026-05-15,124.49,books,champion
169,2026-05-25,98.75,apparel,champion
169,2026-05-30,102.17,sports,champion
169,2026-06-07,111.85,electronics,champion
169,2026-06-09,108.02,grocery,champion
169,2026-06-18,101.18,electronics,champion
170,2026-01-03,75.46,home_goods,champion
170,2026-01-30,50.97,apparel,champion
170,2026-02-05,55.24,books,champion
170,2026-02-07,60.63,electronics,champion
170,2026-02-14,53.88,beauty,champion
170,2026-02-16,44.47,home_goods,champion
170,2026-02-24,50.41,apparel,champion
170,2026-03-02,46.14,beauty,champion
170,2026-03-05,40.78,beauty,champion
170,2026-03-08,50.42,apparel,champion
170,2026-03-12,39.12,apparel,champion
170,2026-03-14,54.74,home_goods,champion
170,2026-03-22,58.68,grocery,champion
170,2026-04-08,63.06,home_goods,champion
170,2026-04-19,51.61,electronics,champion
170,2026-04-25,58.43,electronics,champion
170,2026-05-13,77.37,home_goods,champion
170,2026-05-21,75.88,electronics,champion
170,2026-05-27,37.12,apparel,champion
170,2026-05-31,48.51,apparel,champion
170,2026-06-04,42.83,electronics,champion
170,2026-06-14,67.12,electronics,champion
171,2025-02-14,76.48,beauty,champion
171,2025-04-01,101.76,home_goods,champion
171,2025-04-03,65.86,grocery,champion
171,2025-07-27,62.57,electronics,champion
171,2025-08-06,57.44,home_goods,champion
171,2025-08-17,92.68,electronics,champion
171,2025-10-06,67.98,home_goods,champion
171,2025-12-04,56.88,electronics,champion
171,2025-12-23,78.22,apparel,champion
171,2025-12-28,54.7,apparel,champion
171,2026-04-18,83.11,beauty,champion
171,2026-05-25,62.58,beauty,champion
172,2025-12-18,108.91,beauty,champion
172,2026-01-12,103.98,electronics,champion
172,2026-03-22,141.31,apparel,champion
172,2026-04-08,104.65,books,champion
172,2026-04-18,125.53,beauty,champion
172,2026-04-19,142.09,electronics,champion
172,2026-04-29,135.32,home_goods,champion
172,2026-06-05,130.83,home_goods,champion
172,2026-06-16,131.14,apparel,champion
172,2026-06-27,98.06,sports,champion
172,2026-06-29,112.23,apparel,champion
173,2025-04-22,52.72,beauty,champion
173,2025-05-06,60.87,grocery,champion
173,2025-05-08,51.62,books,champion
173,2025-05-19,40.95,beauty,champion
173,2025-06-07,57.83,apparel,champion
173,2025-08-21,33.04,sports,champion
173,2025-09-03,59.8,apparel,champion
173,2025-09-08,56.74,electronics,champion
173,2025-09-26,69.91,apparel,champion
173,2025-10-24,34.66,electronics,champion
173,2025-12-14,79.93,sports,champion
173,2026-01-10,43.62,home_goods,champion
173,2026-01-11,56.66,home_goods,champion
173,2026-01-24,48.11,grocery,champion
173,2026-01-27,82.26,apparel,champion
173,2026-01-28,51.06,home_goods,champion
173,2026-02-28,77.32,grocery,champion
173,2026-04-06,57.78,apparel,champion
173,2026-05-12,35.51,electronics,champion
173,2026-05-22,33.52,apparel,champion
173,2026-05-30,51.91,books,champion
173,2026-05-31,49.05,electronics,champion
173,2026-06-16,55.17,home_goods,champion
174,2026-02-12,109.98,beauty,champion
174,2026-02-13,95.19,apparel,champion
174,2026-02-15,110.35,apparel,champion
174,2026-02-19,89.83,beauty,champion
174,2026-02-22,86.63,grocery,champion
174,2026-02-26,104.84,grocery,champion
174,2026-02-27,90.12,apparel,champion
174,2026-03-03,93.09,electronics,champion
174,2026-03-12,96.84,apparel,champion
174,2026-03-16,91.02,books,champion
174,2026-03-20,86.14,beauty,champion
174,2026-03-23,96.05,electronics,champion
174,2026-03-24,80.41,electronics,champion
174,2026-03-30,107.09,apparel,champion
174,2026-03-31,102.41,books,champion
174,2026-04-10,92.37,electronics,champion
174,2026-04-12,94.03,home_goods,champion
174,2026-04-20,81.28,beauty,champion
174,2026-04-24,99.81,electronics,champion
174,2026-04-28,93.62,grocery,champion
174,2026-05-06,92.23,home_goods,champion
174,2026-05-08,108.32,sports,champion
174,2026-05-14,109.07,home_goods,champion
174,2026-05-24,101.95,books,champion
174,2026-05-26,89.75,books,champion
174,2026-05-31,94.28,home_goods,champion
174,2026-06-01,90.51,grocery,champion
174,2026-06-05,136.74,apparel,champion
174,2026-06-08,100.27,home_goods,champion
174,2026-06-11,83.98,home_goods,champion
174,2026-06-18,96.68,apparel,champion
175,2025-09-20,65.47,books,champion
175,2025-09-24,112.81,electronics,champion
175,2025-09-30,67.5,books,champion
175,2025-10-25,56.65,apparel,champion
175,2025-10-26,90.72,beauty,champion
175,2025-10-28,73.28,electronics,champion
175,2025-11-15,91.24,books,champion
175,2025-12-09,100.0,home_goods,champion
175,2026-01-13,87.64,electronics,champion
175,2026-01-26,98.82,beauty,champion
175,2026-02-03,64.6,electronics,champion
175,2026-02-14,97.72,electronics,champion
175,2026-03-08,74.07,beauty,champion
175,2026-04-06,71.27,sports,champion
175,2026-04-17,74.19,home_goods,champion
175,2026-04-22,101.6,home_goods,champion
175,2026-05-14,82.26,apparel,champion
175,2026-05-29,90.08,home_goods,champion
176,2024-08-08,100.03,books,champion
176,2024-08-18,110.25,sports,champion
176,2024-09-15,69.16,electronics,champion
176,2024-09-17,69.57,apparel,champion
176,2024-10-12,102.21,grocery,champion
176,2024-11-02,94.2,home_goods,champion
176,2024-11-20,71.04,apparel,champion
176,2024-12-09,89.51,home_goods,champion
176,2025-01-27,88.31,beauty,champion
176,2025-02-03,91.34,sports,champion
176,2025-02-14,88.64,apparel,champion
176,2025-04-10,73.89,apparel,champion
176,2025-04-28,88.74,books,champion
176,2025-06-26,105.96,beauty,champion
176,2025-08-27,66.79,books,champion
176,2025-09-13,80.09,apparel,champion
176,2025-09-29,66.69,electronics,champion
176,2025-12-02,102.89,sports,champion
176,2026-01-21,81.37,beauty,champion
176,2026-02-07,98.48,home_goods,champion
176,2026-02-14,87.87,apparel,champion
176,2026-03-24,48.14,electronics,champion
176,2026-04-03,77.42,electronics,champion
176,2026-04-14,69.58,grocery,champion
176,2026-06-06,92.0,grocery,champion
176,2026-06-20,84.16,beauty,champion
176,2026-06-26,100.6,beauty,champion
177,2025-06-23,124.71,books,champion
177,2025-07-06,128.3,apparel,champion
177,2025-07-29,124.89,books,champion
177,2025-08-15,113.42,grocery,champion
177,2025-09-04,89.3,home_goods,champion
177,2025-09-23,125.85,home_goods,champion
177,2025-09-26,118.2,grocery,champion
177,2025-10-12,108.38,electronics,champion
177,2025-10-18,137.1,beauty,champion
177,2025-10-23,131.78,grocery,champion
177,2025-10-27,130.39,apparel,champion
177,2026-01-25,126.21,apparel,champion
177,2026-04-04,92.34,sports,champion
177,2026-04-05,110.16,home_goods,champion
177,2026-04-09,106.83,electronics,champion
177,2026-04-28,99.91,apparel,champion
177,2026-06-13,110.82,sports,champion
178,2024-04-08,85.98,electronics,champion
178,2024-04-15,82.98,home_goods,champion
178,2024-07-21,78.9,home_goods,champion
178,2024-09-08,100.87,apparel,champion
178,2024-10-20,88.75,electronics,champion
178,2024-10-25,62.29,electronics,champion
178,2024-10-26,83.67,apparel,champion
178,2025-03-24,76.48,books,champion
178,2025-05-03,84.95,electronics,champion
178,2025-05-20,82.4,electronics,champion
178,2025-06-07,84.97,apparel,champion
178,2025-08-21,73.95,electronics,champion
178,2025-11-14,68.49,electronics,champion
178,2025-12-16,87.25,sports,champion
178,2025-12-19,77.29,sports,champion
178,2025-12-20,85.12,electronics,champion
178,2026-01-04,85.44,grocery,champion
178,2026-02-17,86.34,books,champion
178,2026-03-27,76.17,home_goods,champion
179,2025-03-02,109.65,electronics,champion
179,2025-04-12,106.62,sports,champion
179,2025-07-19,121.8,home_goods,champion
179,2025-08-04,80.77,electronics,champion
179,2025-09-11,93.16,apparel,champion
179,2025-09-15,103.99,grocery,champion
179,2025-10-07,121.55,electronics,champion
179,2025-10-20,108.63,grocery,champion
179,2025-11-14,88.91,sports,champion
179,2025-12-10,109.9,home_goods,champion
179,2026-01-04,108.25,apparel,champion
179,2026-02-13,107.32,sports,champion
179,2026-03-06,117.41,electronics,champion
179,2026-03-10,102.23,home_goods,champion
179,2026-03-17,111.35,beauty,champion
179,2026-05-11,72.87,electronics,champion
179,2026-05-28,79.24,grocery,champion
179,2026-06-15,122.0,electronics,champion
180,2026-06-09,122.51,home_goods,champion
180,2026-06-11,125.32,apparel,champion
180,2026-06-12,137.58,apparel,champion
180,2026-06-13,122.75,beauty,champion
180,2026-06-15,105.18,apparel,champion
180,2026-06-18,113.97,sports,champion
180,2026-06-20,108.79,electronics,champion
180,2026-06-21,115.19,home_goods,champion
180,2026-06-22,150.98,home_goods,champion
180,2026-06-23,130.71,apparel,champion
180,2026-06-26,121.29,books,champion
181,2024-06-20,56.57,electronics,champion
181,2024-08-26,46.07,books,champion
181,2024-10-01,30.85,apparel,champion
181,2024-11-25,43.79,electronics,champion
181,2025-01-01,66.6,home_goods,champion
181,2025-01-04,44.48,apparel,champion
181,2025-01-18,48.68,books,champion
181,2025-01-20,55.82,electronics,champion
181,2025-01-27,60.7,grocery,champion
181,2025-02-07,50.75,apparel,champion
181,2025-03-23,34.89,electronics,champion
181,2025-06-16,52.15,beauty,champion
181,2025-08-31,20.95,apparel,champion
181,2025-09-10,55.32,home_goods,champion
181,2025-10-22,51.35,apparel,champion
181,2025-12-25,21.3,sports,champion
181,2025-12-31,52.42,electronics,champion
181,2026-01-27,26.19,electronics,champion
181,2026-03-01,44.99,electronics,champion
181,2026-05-06,30.67,grocery,champion
182,2024-07-29,112.43,home_goods,champion
182,2024-11-22,94.11,grocery,champion
182,2024-12-19,95.73,home_goods,champion
182,2025-01-28,71.37,grocery,champion
182,2025-01-30,82.57,sports,champion
182,2025-02-02,93.45,electronics,champion
182,2025-02-09,99.07,grocery,champion
182,2025-03-08,72.13,electronics,champion
182,2025-04-02,95.26,apparel,champion
182,2025-07-26,109.5,home_goods,champion
182,2025-08-25,72.6,sports,champion
182,2025-09-14,86.75,beauty,champion
182,2025-09-15,89.14,electronics,champion
182,2025-10-22,94.06,electronics,champion
182,2025-10-25,69.35,electronics,champion
182,2025-11-19,82.53,apparel,champion
182,2025-11-30,81.95,electronics,champion
182,2026-03-05,95.09,apparel,champion
182,2026-04-05,106.58,beauty,champion
182,2026-04-29,95.46,home_goods,champion
182,2026-05-05,95.55,grocery,champion
182,2026-05-12,85.07,apparel,champion
182,2026-05-14,132.33,books,champion
183,2024-06-25,88.73,electronics,champion
183,2024-08-29,119.43,beauty,champion
183,2024-09-23,104.06,grocery,champion
183,2024-09-28,116.62,apparel,champion
183,2024-11-19,136.06,grocery,champion
183,2024-11-26,109.69,home_goods,champion
183,2024-12-07,115.81,sports,champion
183,2024-12-21,107.05,beauty,champion
183,2025-02-06,108.09,grocery,champion
183,2025-02-18,63.43,grocery,champion
183,2025-03-10,114.36,beauty,champion
183,2025-03-21,115.34,apparel,champion
183,2025-05-17,122.54,grocery,champion
183,2025-05-28,122.22,books,champion
183,2025-06-07,95.21,electronics,champion
183,2025-07-26,104.34,sports,champion
183,2025-08-18,91.36,home_goods,champion
183,2025-09-05,139.11,apparel,champion
183,2025-10-07,112.11,grocery,champion
183,2025-11-19,112.88,beauty,champion
183,2026-01-02,107.62,beauty,champion
183,2026-03-17,109.61,apparel,champion
183,2026-05-11,105.69,apparel,champion
183,2026-05-28,112.31,electronics,champion
183,2026-06-07,96.76,sports,champion
184,2025-06-10,106.46,books,champion
184,2025-06-14,87.12,electronics,champion
184,2025-06-22,48.42,grocery,champion
184,2025-07-15,74.76,books,champion
184,2025-07-18,76.11,sports,champion
184,2025-07-22,80.75,apparel,champion
184,2025-07-30,90.6,beauty,champion
184,2025-08-03,86.38,home_goods,champion
184,2025-08-22,104.03,apparel,champion
184,2025-09-16,62.01,electronics,champion
184,2025-10-21,71.91,sports,champion
184,2025-10-28,97.78,apparel,champion
184,2025-11-22,77.6,electronics,champion
184,2025-12-08,77.45,electronics,champion
184,2025-12-11,75.21,grocery,champion
184,2025-12-14,69.54,electronics,champion
184,2025-12-19,95.24,home_goods,champion
184,2025-12-20,93.99,home_goods,champion
184,2026-03-13,82.48,beauty,champion
184,2026-03-27,80.83,apparel,champion
184,2026-03-28,97.71,home_goods,champion
184,2026-04-06,84.08,apparel,champion
185,2024-04-29,55.34,sports,champion
185,2024-05-09,45.49,sports,champion
185,2024-09-07,57.13,apparel,champion
185,2024-10-03,70.11,beauty,champion
185,2024-10-24,59.15,beauty,champion
185,2025-01-03,77.6,apparel,champion
185,2025-01-06,51.09,grocery,champion
185,2025-01-12,38.63,books,champion
185,2025-02-22,76.13,home_goods,champion
185,2025-02-24,58.61,apparel,champion
185,2025-06-19,45.53,home_goods,champion
185,2025-06-26,45.88,grocery,champion
185,2025-06-27,18.95,electronics,champion
185,2025-08-04,49.78,apparel,champion
185,2025-11-16,70.5,home_goods,champion
185,2025-11-27,48.4,apparel,champion
185,2025-12-22,56.39,home_goods,champion
185,2026-01-18,67.27,electronics,champion
185,2026-03-29,65.05,books,champion
185,2026-04-05,50.2,apparel,champion
185,2026-04-09,48.24,grocery,champion
185,2026-04-19,48.27,beauty,champion
185,2026-04-26,54.69,beauty,champion
185,2026-05-12,40.86,books,champion
185,2026-05-13,66.68,beauty,champion
186,2024-07-14,104.63,beauty,champion
186,2024-08-05,87.3,apparel,champion
186,2024-08-08,82.39,electronics,champion
186,2024-09-28,101.21,books,champion
186,2024-10-18,90.81,beauty,champion
186,2024-12-24,99.82,grocery,champion
186,2025-01-08,91.09,home_goods,champion
186,2025-01-09,103.86,beauty,champion
186,2025-02-06,84.37,electronics,champion
186,2025-04-03,84.74,books,champion
186,2025-04-09,86.43,grocery,champion
186,2025-06-27,67.26,grocery,champion
186,2025-06-29,87.45,apparel,champion
186,2025-07-06,82.53,electronics,champion
186,2025-07-26,75.26,apparel,champion
186,2025-08-03,88.78,electronics,champion
186,2025-10-25,103.76,books,champion
186,2025-12-05,83.81,apparel,champion
186,2025-12-07,74.98,electronics,champion
186,2025-12-30,78.1,apparel,champion
186,2026-02-24,89.73,sports,champion
186,2026-03-15,59.39,books,champion
186,2026-04-18,100.53,apparel,champion
187,2024-03-28,80.7,home_goods,champion
187,2024-05-16,79.45,apparel,champion
187,2024-05-28,88.75,home_goods,champion
187,2024-08-21,114.46,beauty,champion
187,2024-10-25,79.81,electronics,champion
187,2025-01-08,112.02,beauty,champion
187,2025-01-11,93.33,beauty,champion
187,2025-01-16,81.76,grocery,champion
187,2025-02-24,96.2,home_goods,champion
187,2025-03-11,95.93,books,champion
187,2025-05-01,77.55,beauty,champion
187,2025-05-03,96.38,grocery,champion
187,2025-07-03,76.61,beauty,champion
187,2025-07-21,93.37,home_goods,champion
187,2025-08-14,89.08,grocery,champion
187,2025-12-04,103.48,apparel,champion
187,2026-01-10,98.34,apparel,champion
187,2026-01-24,69.47,home_goods,champion
187,2026-03-17,94.27,apparel,champion
187,2026-03-24,105.57,apparel,champion
187,2026-04-13,93.04,apparel,champion
187,2026-04-25,91.7,electronics,champion
187,2026-04-26,89.35,beauty,champion
187,2026-05-12,119.9,sports,champion
187,2026-05-21,111.43,beauty,champion
187,2026-05-31,70.44,apparel,champion
188,2024-04-18,91.25,books,champion
188,2024-07-06,107.51,apparel,champion
188,2024-10-08,105.25,electronics,champion
188,2024-11-22,99.88,electronics,champion
188,2024-11-28,93.13,electronics,champion
188,2024-12-12,67.41,books,champion
188,2024-12-27,90.66,home_goods,champion
188,2025-02-12,103.24,apparel,champion
188,2025-05-24,74.8,apparel,champion
188,2025-07-09,101.73,sports,champion
188,2025-09-08,86.09,grocery,champion
188,2025-09-18,97.06,books,champion
188,2025-11-03,74.13,electronics,champion
188,2026-01-04,65.75,home_goods,champion
188,2026-02-01,82.94,home_goods,champion
188,2026-03-04,87.12,beauty,champion
189,2025-07-06,91.43,home_goods,champion
189,2025-07-21,110.65,sports,champion
189,2025-08-01,123.84,electronics,champion
189,2025-08-12,69.79,electronics,champion
189,2025-08-16,97.52,beauty,champion
189,2025-08-21,104.63,sports,champion
189,2025-08-25,126.03,electronics,champion
189,2025-09-14,99.61,apparel,champion
189,2025-09-18,129.09,electronics,champion
189,2025-11-04,92.39,grocery,champion
189,2025-12-28,100.91,apparel,champion
189,2026-01-01,81.64,apparel,champion
189,2026-01-18,106.53,sports,champion
189,2026-03-11,112.57,electronics,champion
189,2026-03-25,104.23,home_goods,champion
189,2026-05-03,100.31,electronics,champion
189,2026-05-08,101.05,apparel,champion
189,2026-05-27,116.14,books,champion
189,2026-06-09,120.38,sports,champion
190,2024-10-22,27.91,electronics,champion
190,2024-11-19,59.65,sports,champion
190,2024-12-07,45.68,home_goods,champion
190,2024-12-11,34.73,home_goods,champion
190,2025-01-11,54.34,sports,champion
190,2025-01-25,54.73,apparel,champion
190,2025-01-27,51.98,books,champion
190,2025-01-31,5.0,books,champion
190,2025-06-06,46.19,home_goods,champion
190,2025-06-22,69.56,books,champion
190,2025-07-27,36.12,grocery,champion
190,2025-08-24,36.14,beauty,champion
190,2025-09-04,72.95,beauty,champion
190,2025-09-23,68.21,grocery,champion
190,2025-10-09,65.04,electronics,champion
190,2025-12-30,26.94,beauty,champion
190,2026-01-11,28.1,beauty,champion
190,2026-01-17,33.37,grocery,champion
190,2026-01-20,52.79,electronics,champion
190,2026-01-29,55.88,electronics,champion
190,2026-02-28,48.19,apparel,champion
190,2026-03-20,50.72,electronics,champion
190,2026-03-27,51.33,apparel,champion
190,2026-06-05,54.4,grocery,champion
191,2025-01-27,106.92,home_goods,champion
191,2025-01-28,66.26,apparel,champion
191,2025-03-20,103.12,electronics,champion
191,2025-04-24,83.15,sports,champion
191,2025-04-30,77.64,beauty,champion
191,2025-05-27,78.38,electronics,champion
191,2025-06-21,79.51,beauty,champion
191,2025-07-09,97.91,books,champion
191,2025-07-22,66.48,sports,champion
191,2025-07-24,70.74,beauty,champion
191,2025-08-03,79.01,apparel,champion
191,2025-08-11,73.46,apparel,champion
191,2025-08-13,90.44,sports,champion
191,2025-08-25,88.76,sports,champion
191,2025-09-15,63.51,beauty,champion
191,2025-09-21,93.92,sports,champion
191,2025-09-26,92.19,electronics,champion
191,2025-09-28,87.21,books,champion
191,2025-10-22,82.11,books,champion
191,2025-11-28,71.43,apparel,champion
191,2025-12-30,79.46,grocery,champion
191,2026-03-20,61.24,apparel,champion
191,2026-03-26,95.14,electronics,champion
191,2026-04-28,82.18,apparel,champion
191,2026-05-27,91.31,home_goods,champion
191,2026-06-04,63.8,apparel,champion
191,2026-06-08,67.68,apparel,champion
192,2024-12-24,70.16,beauty,champion
192,2024-12-28,82.12,home_goods,champion
192,2025-01-31,70.39,apparel,champion
192,2025-02-25,65.8,grocery,champion
192,2025-02-28,68.07,sports,champion
192,2025-04-17,43.99,grocery,champion
192,2025-05-04,75.02,electronics,champion
192,2025-05-23,75.25,electronics,champion
192,2025-07-26,50.05,beauty,champion
192,2025-10-30,86.39,electronics,champion
192,2025-11-09,81.14,sports,champion
192,2025-12-13,68.44,grocery,champion
192,2025-12-19,64.76,home_goods,champion
192,2026-05-18,79.92,books,champion
192,2026-05-22,63.35,books,champion
193,2026-03-05,88.58,apparel,champion
193,2026-03-06,91.46,apparel,champion
193,2026-03-10,78.88,sports,champion
193,2026-03-14,93.7,beauty,champion
193,2026-03-16,105.42,electronics,champion
193,2026-03-25,114.57,electronics,champion
193,2026-03-31,80.1,electronics,champion
193,2026-04-01,108.02,electronics,champion
193,2026-04-06,70.63,electronics,champion
193,2026-04-08,61.57,apparel,champion
193,2026-04-09,102.82,sports,champion
193,2026-04-10,64.61,apparel,champion
193,2026-04-11,80.93,grocery,champion
193,2026-04-19,95.89,apparel,champion
193,2026-04-24,71.01,electronics,champion
193,2026-04-26,92.34,home_goods,champion
193,2026-04-27,94.56,apparel,champion
193,2026-05-05,107.81,home_goods,champion
193,2026-05-08,95.99,books,champion
193,2026-05-10,109.61,home_goods,champion
193,2026-05-11,92.22,apparel,champion
193,2026-05-30,102.02,home_goods,champion
194,2026-06-02,130.87,grocery,champion
194,2026-06-03,146.85,electronics,champion
194,2026-06-06,152.06,electronics,champion
194,2026-06-07,143.37,grocery,champion
194,2026-06-10,128.29,electronics,champion
194,2026-06-15,135.9,apparel,champion
194,2026-06-17,143.25,apparel,champion
194,2026-06-19,102.51,electronics,champion
194,2026-06-20,145.48,books,champion
194,2026-06-21,146.92,apparel,champion
194,2026-06-22,126.76,apparel,champion
194,2026-06-25,137.38,electronics,champion
194,2026-06-26,134.78,home_goods,champion
194,2026-06-28,133.95,books,champion
195,2024-09-03,88.08,home_goods,champion
195,2025-01-25,105.47,sports,champion
195,2025-03-17,94.68,electronics,champion
195,2025-03-20,95.3,sports,champion
195,2025-03-24,108.36,sports,champion
195,2025-05-18,84.39,home_goods,champion
195,2025-06-04,77.96,home_goods,champion
195,2025-06-05,79.74,grocery,champion
195,2025-08-28,61.15,beauty,champion
195,2025-08-31,42.16,home_goods,champion
195,2025-09-01,46.25,electronics,champion
195,2025-09-21,80.89,books,champion
195,2025-10-06,99.42,grocery,champion
195,2025-11-10,77.21,sports,champion
195,2025-11-13,66.24,beauty,champion
195,2025-11-20,96.17,grocery,champion
195,2026-03-14,105.71,apparel,champion
195,2026-03-21,94.05,home_goods,champion
195,2026-03-31,87.95,electronics,champion
195,2026-04-03,84.93,electronics,champion
195,2026-04-26,107.95,electronics,champion
195,2026-05-12,85.02,sports,champion
195,2026-05-13,92.1,sports,champion
196,2025-11-20,119.68,beauty,champion
196,2025-11-22,112.26,apparel,champion
196,2025-11-27,102.26,home_goods,champion
196,2025-12-14,121.74,books,champion
196,2025-12-30,114.2,apparel,champion
196,2026-01-21,120.32,electronics,champion
196,2026-02-05,125.81,apparel,champion
196,2026-02-07,127.13,books,champion
196,2026-03-05,130.93,apparel,champion
196,2026-03-23,126.56,apparel,champion
196,2026-03-28,123.3,beauty,champion
196,2026-04-12,125.17,beauty,champion
196,2026-04-14,105.91,beauty,champion
196,2026-05-10,103.63,electronics,champion
196,2026-05-12,95.6,beauty,champion
196,2026-05-14,102.13,home_goods,champion
196,2026-05-16,114.97,electronics,champion
196,2026-05-30,109.88,electronics,champion
196,2026-06-18,104.73,electronics,champion
197,2024-11-15,140.94,beauty,champion
197,2025-02-21,128.55,grocery,champion
197,2025-03-08,125.64,apparel,champion
197,2025-04-29,160.02,home_goods,champion
197,2025-07-26,170.71,books,champion
197,2025-10-02,152.09,home_goods,champion
197,2025-11-08,155.32,beauty,champion
197,2025-11-18,172.38,sports,champion
197,2025-12-03,154.5,beauty,champion
197,2025-12-15,157.31,home_goods,champion
197,2025-12-21,160.22,apparel,champion
197,2025-12-23,130.09,electronics,champion
197,2026-05-17,132.74,grocery,champion
197,2026-06-15,140.37,grocery,champion
198,2025-03-01,120.5,apparel,champion
198,2025-03-31,96.37,books,champion
198,2025-04-02,157.52,sports,champion
198,2025-04-15,110.53,electronics,champion
198,2025-05-07,84.27,electronics,champion
198,2025-05-21,101.53,books,champion
198,2025-06-11,106.42,electronics,champion
198,2025-06-18,130.63,home_goods,champion
198,2025-06-26,136.44,home_goods,champion
198,2025-06-30,123.91,home_goods,champion
198,2025-07-22,125.58,books,champion
198,2025-08-21,104.99,home_goods,champion
198,2025-09-11,94.33,electronics,champion
198,2025-09-15,124.62,home_goods,champion
198,2025-09-18,143.52,apparel,champion
198,2025-10-17,102.73,beauty,champion
198,2025-11-03,134.7,electronics,champion
198,2025-11-29,117.66,electronics,champion
198,2025-12-15,123.97,home_goods,champion
198,2026-02-13,138.75,books,champion
198,2026-02-18,111.0,apparel,champion
198,2026-03-11,123.02,beauty,champion
198,2026-03-21,108.02,books,champion
198,2026-04-28,95.31,beauty,champion
198,2026-05-02,96.4,electronics,champion
198,2026-05-27,109.23,home_goods,champion
198,2026-06-19,104.22,electronics,champion
199,2025-02-04,127.77,apparel,champion
199,2025-02-10,134.89,apparel,champion
199,2025-04-08,134.39,beauty,champion
199,2025-05-02,150.81,beauty,champion
199,2025-05-12,149.51,home_goods,champion
199,2025-05-29,127.14,books,champion
199,2025-06-23,133.59,grocery,champion
199,2025-07-30,152.85,apparel,champion
199,2025-09-26,142.71,electronics,champion
199,2025-09-29,116.93,home_goods,champion
199,2025-11-06,148.27,home_goods,champion
199,2025-11-09,166.41,apparel,champion
199,2025-11-23,159.43,electronics,champion
199,2026-01-02,141.98,home_goods,champion
199,2026-01-23,134.98,home_goods,champion
199,2026-02-28,125.51,beauty,champion
199,2026-03-09,105.48,home_goods,champion
199,2026-06-14,142.62,beauty,champion
200,2025-01-11,66.7,electronics,champion
200,2025-01-28,74.1,books,champion
200,2025-02-12,70.78,apparel,champion
200,2025-02-18,82.83,beauty,champion
200,2025-03-04,68.78,apparel,champion
200,2025-05-15,86.36,grocery,champion
200,2025-05-16,62.35,books,champion
200,2025-06-12,113.98,electronics,champion
200,2025-06-20,48.48,sports,champion
200,2025-08-09,56.68,beauty,champion
200,2025-08-15,80.02,apparel,champion
200,2025-09-05,44.61,grocery,champion
200,2025-09-11,96.74,apparel,champion
200,2025-10-09,75.74,grocery,champion
200,2025-10-31,62.4,electronics,champion
200,2025-11-30,86.98,grocery,champion
200,2025-12-17,101.01,home_goods,champion
200,2025-12-27,78.97,home_goods,champion
200,2026-01-01,94.76,electronics,champion
200,2026-01-04,71.83,apparel,champion
200,2026-01-10,77.69,electronics,champion
200,2026-02-07,75.03,home_goods,champion
200,2026-02-19,67.76,grocery,champion
201,2025-08-06,69.32,apparel,champion
201,2025-08-17,68.17,electronics,champion
201,2025-08-22,37.09,apparel,champion
201,2025-08-30,76.09,books,champion
201,2025-09-09,61.7,home_goods,champion
201,2025-09-16,53.76,electronics,champion
201,2025-10-29,47.85,grocery,champion
201,2025-11-06,49.25,apparel,champion
201,2025-11-08,77.71,apparel,champion
201,2025-11-11,76.87,grocery,champion
201,2025-11-17,60.38,electronics,champion
201,2025-11-24,63.51,grocery,champion
201,2025-11-26,56.12,electronics,champion
201,2025-12-15,53.28,apparel,champion
201,2025-12-19,37.35,beauty,champion
201,2026-01-06,63.24,electronics,champion
201,2026-01-11,68.57,electronics,champion
201,2026-02-01,67.93,electronics,champion
201,2026-02-15,75.45,sports,champion
201,2026-02-25,65.2,electronics,champion
201,2026-03-20,73.55,apparel,champion
201,2026-03-28,49.77,sports,champion
201,2026-04-06,57.97,electronics,champion
201,2026-04-22,77.34,sports,champion
201,2026-05-04,61.3,sports,champion
201,2026-05-24,72.69,beauty,champion
201,2026-05-25,54.76,apparel,champion
